TRUE,GRU,LSTM,DTR,GBR,SVR,ANN
5.40E+01,6.43E+01,58.17271805,26,32.25428227,29.60180475,72.35552979
5.20E+01,6.18E+01,55.76241302,40,42.86169869,39.88000639,48.42845535
5.90E+01,6.53E+01,57.63612366,60,64.41155468,62.09196935,63.34680176
5.90E+01,5.74E+01,49.38796234,56,63.54961466,58.56961875,59.01637268
7.70E+01,6.68E+01,60.5354805,49,64.48597078,64.83944326,62.70667648
8.30E+01,7.43E+01,71.29684448,49,57.22950044,63.38373508,71.01779175
8.30E+01,7.94E+01,76.99057007,80,86.072312,86.56831093,71.29976654
6.60E+01,6.78E+01,67.66710663,89,91.72469877,92.03971634,74.9183197
5.90E+01,6.64E+01,65.26273346,89,90.53015578,91.0995023,56.97674179
4.90E+01,5.53E+01,52.99824142,73,74.92910454,74.09567043,56.55746841
5.80E+01,6.11E+01,60.99212646,72,72.53512916,66.63391081,64.63122559
6.10E+01,5.97E+01,61.79600906,45,60.93229703,55.99913899,66.72163391
6.30E+01,6.19E+01,61.80473709,66,65.35787416,66.1909968,53.14544296
7.10E+01,7.29E+01,71.06517792,66,69.95331654,69.08679882,73.96179199
8.20E+01,8.63E+01,85.95297241,72,71.11296804,60.98578518,93.05435181
8.70E+01,9.21E+01,93.01009369,80,77.57969548,79.30159939,84.57557678
9.80E+01,9.96E+01,99.37284851,89,90.3014984,89.15360869,99.71839142
1.01E+02,1.02E+02,98.82078552,89,93.58726703,95.15017282,103.7405396
6.90E+01,6.74E+01,68.45121765,103,102.22846,104.9373445,73.26437378
6.20E+01,6.07E+01,60.89030838,103,105.0422976,107.0263107,62.45607376
4.50E+01,5.22E+01,50.86840439,73,73.33966571,75.77634203,50.11582565
5.30E+01,6.08E+01,59.00320053,66,68.36387771,68.08913046,61.84366989
4.60E+01,5.58E+01,53.03639984,47,54.87495476,52.30480448,54.17310333
5.70E+01,6.35E+01,61.9875946,57,61.2296702,59.83046654,63.65109634
5.30E+01,6.43E+01,61.24691391,52,54.87495476,53.06250284,62.92169189
5.10E+01,6.34E+01,61.5297699,66,63.76843533,63.58279008,68.30062103
5.80E+01,6.79E+01,66.24971008,57,61.27340666,59.78519111,73.73022461
7.50E+01,8.45E+01,83.78351593,57,59.79995107,59.6234777,86.92271423
7.50E+01,8.36E+01,83.14324188,66,65.35787416,66.15239731,78.85153198
7.90E+01,8.33E+01,78.51920319,80,81.71740909,82.06418171,87.77573395
9.70E+01,9.56E+01,87.19839478,80,78.77754063,82.48205746,94.60040283
1.05E+02,9.69E+01,96.03633881,80,81.93790054,85.42073046,92.99610138
1.05E+02,1.01E+02,100.0371094,103,101.3965053,103.681512,91.47865295
1.07E+02,1.02E+02,102.1058807,112,109.8694831,111.2667234,98.97314453
1.03E+02,1.05E+02,102.953537,112,109.8694831,110.3158317,110.1591721
1.02E+02,1.05E+02,107.8051147,102.5,105.5483767,102.7138781,93.5351181
9.70E+01,9.21E+01,90.79581451,112,109.0434483,109.20022,88.69506836
9.90E+01,8.92E+01,84.17088318,91,97.56196458,97.39574148,86.74832153
8.50E+01,6.29E+01,62.12348175,99,94.95670136,101.4374694,58.48265457
7.70E+01,5.50E+01,56.68941498,91,87.81102798,91.88461785,50.08951187
1.70E+01,1.20E+01,15.30140686,66,75.72601293,73.63033549,14.32233429
1.30E+01,9.08E+00,12.1914978,59,71.20212909,60.64195035,13.03075409
1.00E+01,1.12E+01,11.33137512,17,17.71234488,16.50563429,18.63529205
1.00E+01,1.52E+01,16.96340179,14,14.87660784,14.59212674,22.98005676
1.20E+01,1.67E+01,15.16930389,12,13.92028263,13.60948649,23.94416809
1.30E+01,1.65E+01,16.93683624,12,22.71117835,20.16957892,25.24484253
1.20E+01,1.60E+01,14.99292755,12,14.39500781,16.84991819,14.91010284
1.20E+01,1.80E+01,18.97241211,14,14.87660784,17.13225567,23.33943939
1.40E+01,2.33E+01,23.57019806,12,14.72785969,15.88552299,27.75537109
2.10E+01,2.59E+01,24.36197662,12,23.28457589,22.28754211,26.69435883
1.70E+01,2.06E+01,20.78237152,14,24.00035545,22.9411865,25.71374512
2.30E+01,2.52E+01,24.70957947,26,32.375403,29.14571539,26.64321899
2.60E+01,3.10E+01,28.5151062,23,29.46397745,24.66645326,29.74301147
2.00E+01,2.42E+01,19.39356232,30.5,35.83756432,29.95180745,21.1966095
2.40E+01,2.74E+01,22.74514008,34,35.83756432,31.96834866,23.2057724
2.20E+01,2.55E+01,20.01918793,26,31.9817906,26.23456682,20.6169281
1.70E+01,2.07E+01,15.7976532,34,35.83756432,29.57564996,17.62427521
1.70E+01,2.10E+01,16.33477783,26,34.17550772,27.32736867,18.58869934
2.00E+01,2.39E+01,18.68347168,23,29.92968427,22.73846011,22.0645752
1.30E+01,1.76E+01,12.63424683,23,29.92968427,22.65176559,16.93171692
1.80E+01,2.46E+01,19.32109833,26,32.44749742,25.31647341,19.76086426
1.50E+01,2.27E+01,14.61074066,14,24.46606226,19.05964673,19.93509674
1.70E+01,2.44E+01,16.06172943,21,28.80710948,24.53198424,17.19953918
2.30E+01,2.90E+01,19.99996948,21,24.49582051,21.1122371,23.24269104
2.20E+01,2.62E+01,19.38118744,21,27.61676893,23.12688816,23.06581116
1.60E+01,2.33E+01,17.45063782,30.5,36.11999284,32.71269584,16.04999542
2.20E+01,2.90E+01,20.25236511,26,33.47562138,31.53046546,25.17293549
2.10E+01,3.05E+01,23.12291718,21,24.49582051,21.75719306,24.61230469
2.30E+01,3.23E+01,23.66312408,26,33.47562138,31.67375015,26.74951935
2.00E+01,2.97E+01,23.50273895,26,30.52819448,26.93852374,27.1583786
2.60E+01,3.81E+01,30.59918213,30.5,36.08188448,32.62330727,30.21494293
3.10E+01,3.90E+01,31.02210999,26,31.9817906,29.35398679,34.82398987
4.40E+01,5.20E+01,45.16307449,34,35.83756432,34.28345372,48.8900032
5.30E+01,6.16E+01,53.97233963,40,43.21640803,38.45839006,59.18569565
5.70E+01,6.36E+01,59.54299164,47,53.11264422,50.23904812,67.64388275
6.00E+01,6.30E+01,59.98931503,57,63.86760199,61.04576475,56.36429596
7.80E+01,8.31E+01,79.17346954,66,66.40636712,64.87446022,78.31368256
8.50E+01,9.10E+01,87.69289398,66,70.5904544,69.09743943,86.04561615
8.30E+01,8.86E+01,89.51128387,76,84.3281269,86.07816598,77.23178101
8.90E+01,9.21E+01,87.10301208,89,92.17501384,93.27607689,91.9019165
8.00E+01,8.26E+01,78.24258423,86,87.3055619,87.50506008,81.03338623
8.00E+01,8.39E+01,80.91646576,89,95.4587916,97.83569166,92.11988068
6.90E+01,7.46E+01,74.17033386,89,90.59752384,88.31110288,75.25180054
5.80E+01,6.52E+01,64.9199295,89,89.81853839,88.06065997,61.95471191
6.20E+01,7.36E+01,73.93803406,73,74.78725695,76.85336127,75.43753052
7.30E+01,8.38E+01,85.51035309,66,65.21602657,65.6547939,72.54212189
7.70E+01,8.13E+01,80.55033875,66,68.09916249,69.28874501,75.71800232
9.00E+01,9.29E+01,89.6583786,76,78.63327261,79.96767911,81.93478394
9.10E+01,9.09E+01,87.69139862,80,85.51490687,86.19816046,97.13855743
9.60E+01,9.57E+01,90.89524078,91,81.39823158,84.41472486,80.23771667
7.10E+01,7.23E+01,68.89655304,99,91.57231873,94.30401321,62.58189774
7.70E+01,7.23E+01,70.64450073,83,78.7959456,89.08970099,68.62651062
7.60E+01,7.23E+01,67.97290039,59,59.92361605,63.95496417,63.61121368
1.00E+02,9.31E+01,91.05403137,59,66.9978974,66.61009196,73.21382141
1.00E+02,9.72E+01,92.97141266,59,63.83753748,62.40548302,73.82530212
9.70E+01,1.04E+02,100.8578186,83,82.58181497,87.76821276,88.52217865
9.30E+01,9.12E+01,95.61287689,83,82.58181497,93.08692695,76.83882141
8.80E+01,8.78E+01,87.17816925,103,99.00335449,109.8677355,78.33040619
8.20E+01,8.52E+01,82.17016602,91,81.81467264,97.63549322,84.07647705
8.60E+01,8.92E+01,92.1253891,66,72.13728961,92.99652183,83.47225952
8.20E+01,8.41E+01,83.10098267,89,88.13700493,78.65537263,78.46895599
6.90E+01,6.82E+01,65.47821045,86,80.89004499,85.16007355,74.50330353
6.60E+01,6.41E+01,63.01129532,66,74.39644289,76.69266653,71.04605865
5.90E+01,5.84E+01,54.84152985,67,60.71917477,63.67309156,64.68125916
6.20E+01,6.19E+01,59.92789841,67,60.57732718,59.95444748,64.09173584
7.30E+01,7.16E+01,70.28439331,49,53.47336423,52.53961452,76.19506836
8.00E+01,8.01E+01,76.59069824,49,55.64694011,54.55022846,73.45594788
7.40E+01,7.25E+01,66.58538818,59,67.14316215,64.15068492,69.02429962
7.90E+01,7.64E+01,72.483078,66,73.13840661,70.04993623,74.9440155
6.40E+01,6.70E+01,63.77522278,59,67.00131456,64.18768127,85.00887299
6.10E+01,5.88E+01,60.79496384,59,69.61156767,68.94200879,65.73022461
7.50E+01,7.61E+01,79.04699707,73,72.88407083,72.39324373,87.95220947
6.40E+01,6.46E+01,64.3975296,72,63.40780682,58.06506025,64.65899658
3.90E+01,4.45E+01,44.12696838,80,81.71740909,82.87156106,49.42947769
3.10E+01,4.27E+01,41.08789063,72,66.10990373,59.01389845,44.86347961
2.70E+01,3.66E+01,35.92768478,46,49.0245206,46.14902383,41.31528473
2.10E+01,3.44E+01,31.45753479,40,43.41202676,40.67652761,35.92978668
2.70E+01,3.66E+01,35.09075165,35,37.23299807,34.38009689,38.47879028
3.30E+01,4.36E+01,41.13871765,26,32.57102173,30.87804132,44.71419144
6.00E+01,6.56E+01,60.70019531,35,38.84602707,36.43603018,65.48632813
7.90E+01,8.75E+01,79.58024597,40,45.36243971,41.88698884,91.05743408
9.30E+01,9.68E+01,92.1805954,66,68.40761417,68.03020371,98.39620209
1.29E+02,1.29E+02,124.612854,80,84.87776901,86.6150025,131.9806061
1.32E+02,1.31E+02,128.9017792,96,101.5501744,101.8675944,133.8269501
1.21E+02,1.22E+02,119.6432419,136,131.7517629,136.9813085,115.6874619
1.15E+02,1.19E+02,118.0218811,136,132.8355796,139.1684119,113.8786545
1.13E+02,1.18E+02,119.4809341,132,128.5283588,127.6199181,114.7562561
1.35E+02,1.39E+02,132.9954224,114,121.6442233,120.5752918,143.2529602
1.15E+02,1.13E+02,111.7080917,114,114.5332589,120.389925,111.3148193
1.49E+02,1.49E+02,148.7572327,136,140.7664875,140.3454283,150.1490631
1.09E+02,9.76E+01,102.2159882,114,121.6442233,121.3336972,99.28495026
7.30E+01,6.98E+01,69.21928406,156,152.0119687,154.0397727,75.12113953
5.70E+01,5.62E+01,54.30453873,102.5,106.7125289,104.7570439,60.98967743
5.30E+01,5.98E+01,57.64327621,80,75.52580079,69.69093406,66.90170288
5.90E+01,6.03E+01,61.33067703,49,51.23641865,53.87020662,53.62976456
5.70E+01,6.26E+01,63.36048889,57,62.81910903,61.19142678,65.48834991
8.40E+01,9.03E+01,94.15011597,72,57.92860628,54.75276057,93.37005615
9.10E+01,1.02E+02,103.3418503,66,65.35787416,65.43488014,102.291626
1.33E+02,1.38E+02,140.3138275,89,90.53015578,91.82348593,138.9085693
1.72E+02,1.67E+02,163.8786926,96,97.57623236,98.15900572,161.5195007
1.82E+02,1.74E+02,168.1560974,136,136.1559235,141.173211,178.5737152
2.01E+02,1.96E+02,187.7892456,178,173.1055032,178.3517478,206.0181885
2.07E+02,2.00E+02,196.0032654,184,178.3090932,187.4657339,221.4334717
1.99E+02,1.94E+02,184.1893005,199,192.8000957,205.7912437,205.6172485
1.77E+02,1.72E+02,168.1455536,205,200.4925829,209.5735119,178.292099
1.61E+02,1.60E+02,155.2550659,199,200.3655442,203.344127,156.1524353
1.56E+02,1.55E+02,155.5143433,180,178.3530493,181.2892477,148.8121643
1.52E+02,1.52E+02,153.8593445,165,165.4308295,165.2354601,120.3785477
1.30E+02,1.26E+02,125.5417557,165,154.7782387,153.1449093,96.67527771
9.40E+01,9.72E+01,94.82518005,144,147.7659454,152.1464719,91.23298645
8.10E+01,8.47E+01,84.60650635,136,126.1957719,127.6996822,87.4908905
8.10E+01,8.53E+01,85.30338287,96,94.80446083,91.7324111,89.82196045
7.80E+01,8.25E+01,82.57543945,89,84.56342765,80.91889101,86.4586792
6.90E+01,7.39E+01,73.50092316,89,84.56342765,87.33006895,74.19532776
5.90E+01,6.41E+01,62.53792953,76,78.91104088,91.04171856,67.34132385
5.50E+01,6.01E+01,58.15792465,70,69.58414834,84.50942469,67.41514587
5.40E+01,5.97E+01,56.62490463,66,62.43478447,71.63718981,58.04076385
5.80E+01,6.35E+01,60.40402222,60,62.86585231,60.4804275,55.23455048
6.10E+01,6.78E+01,65.85375214,60,59.23846211,54.84035509,73.98445892
7.50E+01,7.67E+01,73.5942688,66,63.81217179,63.44442978,73.30213928
7.80E+01,7.60E+01,70.49432373,72,66.65954666,68.15785581,76.39013672
9.70E+01,9.55E+01,93.2864151,80,75.06097518,77.0643851,103.2881088
1.05E+02,1.00E+02,101.276947,80,86.072312,87.42184329,100.8554916
1.03E+02,9.72E+01,98.18179321,103,101.3965053,104.1233399,105.9707947
1.00E+02,1.02E+02,99.49456024,112,110.6484685,113.6154304,100.6239166
1.07E+02,1.13E+02,117.6704254,102.5,102.0240806,108.7284563,112.3831329
1.09E+02,1.13E+02,115.794899,103,101.0700851,100.9480981,109.2965851
1.16E+02,1.17E+02,116.4949951,112,111.2976794,113.2939424,119.4427414
1.12E+02,1.12E+02,109.5642395,112,112.9597557,114.799418,113.2555847
1.01E+02,1.02E+02,99.54810333,114,119.4113075,123.6345389,105.1873169
8.00E+01,8.21E+01,79.70404053,114,118.8419682,118.9055626,78.92316437
7.70E+01,8.03E+01,76.62216187,103,105.0860341,107.4259487,79.63552856
7.90E+01,8.70E+01,85.88517761,89,86.60257114,86.38597081,89.85086823
8.60E+01,9.09E+01,92.6696167,76,82.71029471,82.77094208,96.98849487
7.20E+01,7.86E+01,78.05423737,80,84.87776901,86.03221519,80.86997986
7.00E+01,7.77E+01,78.07228088,89,91.90550633,94.46393476,80.06742859
6.40E+01,7.02E+01,68.26883698,80,81.49361691,79.39424345,70.49507141
6.70E+01,7.25E+01,71.4960556,80,78.20045089,78.14417336,72.00206757
6.30E+01,6.53E+01,61.79269028,73,75.26895436,71.88910937,66.83860016
5.40E+01,4.99E+01,49.2600174,72,80.50557342,74.67593346,52.68864441
5.00E+01,4.32E+01,42.13420486,72,71.83760177,61.23166679,43.13203049
2.10E+01,1.95E+01,20.48381805,56,52.71374197,58.72784568,21.04350281
1.10E+01,1.14E+01,11.80370331,43,44.34600215,46.92262714,15.63864136
1.00E+01,1.18E+01,11.76661682,19,19.58331581,20.67144324,12.03498077
8.00E+00,1.01E+01,9.511207581,12,12.87982802,12.64700961,9.081314087
7.00E+00,1.30E+01,12.86676788,12,12.54697613,12.09366509,11.04170227
1.00E+01,1.44E+01,12.48912811,11,11.31968379,11.78398262,13.05063629
1.20E+01,1.64E+01,13.55228424,9,10.38428443,10.7974761,18.294487
8.00E+00,1.32E+01,10.74832153,12,12.54697613,13.08407092,13.85237885
6.00E+00,1.09E+01,9.364936829,12,14.39500781,17.07048979,14.90981293
1.10E+01,1.42E+01,13.47846985,11,12.69299029,13.77564632,21.33087921
1.70E+01,2.02E+01,20.83503723,9,11.72323923,12.0708943,31.42072296
2.20E+01,2.20E+01,21.96160889,12,14.25313452,14.44581258,25.42949677
2.70E+01,2.44E+01,24.91777802,17,18.04519676,17.88420649,27.18450165
4.30E+01,3.41E+01,34.29574585,22,26.15782145,24.09236838,35.4284935
3.40E+01,3.25E+01,32.10321808,29,35.59141049,33.12477765,34.63796997
3.90E+01,4.64E+01,45.47156143,45,46.62311044,42.5393927,43.53262329
3.20E+01,3.82E+01,34.70807648,43,45.02190172,41.41544506,33.39685822
2.80E+01,3.65E+01,31.85028839,46,50.5377998,45.83503285,24.36790466
2.80E+01,2.80E+01,25.9204483,33,37.10369084,32.33544124,25.64148712
2.20E+01,2.89E+01,26.02420044,35,38.61673313,34.63466531,20.62774658
2.70E+01,3.05E+01,24.6937027,26,27.75633549,28.6624257,25.75602722
2.20E+01,2.48E+01,19.1036377,26,33.28906179,28.49477885,23.3945694
2.20E+01,2.27E+01,18.52635956,29,33.28558485,27.90405621,22.54393005
2.50E+01,2.38E+01,20.50439453,22,23.2450342,22.69901409,26.48379517
2.10E+01,1.98E+01,17.08241272,22,21.15384257,21.56783349,21.87137604
2.20E+01,2.12E+01,18.02561188,23,23.04547713,23.59426343,18.25063324
1.80E+01,2.12E+01,19.71208191,19,19.58331581,20.40242353,25.16913605
1.80E+01,2.13E+01,19.98812103,22,23.87033116,26.41700466,20.80297089
2.20E+01,2.77E+01,24.26261902,21,27.61676893,23.5764015,24.85526276
2.00E+01,2.66E+01,25.18360138,21,27.5774958,22.83766031,23.62188721
2.50E+01,3.22E+01,29.80014801,26,33.43634825,31.06058777,39.79668427
2.20E+01,3.22E+01,30.02893829,26,31.64893872,29.3165938,27.58970642
2.50E+01,3.80E+01,33.77698517,28,35.50471244,33.60059844,32.68458557
3.30E+01,4.69E+01,41.91904068,26,33.37694901,31.03194767,45.11023712
5.00E+01,6.47E+01,60.31621552,34,35.83756432,33.18746721,63.85144043
6.10E+01,7.45E+01,70.03899384,40,45.22059212,39.79956713,71.3431778
7.40E+01,8.45E+01,82.34507751,57,58.11240111,55.27068148,89.27172852
7.90E+01,8.39E+01,84.78636169,66,68.26576658,65.83982725,90.69864655
7.70E+01,8.24E+01,82.98924255,80,81.35176932,82.15162333,83.36885071
9.10E+01,9.48E+01,93.43157959,80,84.73592142,86.95461234,95.50681305
9.40E+01,9.63E+01,93.82783508,80,87.12080495,86.06918991,93.44480133
1.07E+02,1.11E+02,109.4518127,96,99.40371077,99.30553269,112.4746704
1.14E+02,1.20E+02,113.395401,96,99.1124948,101.6061973,120.1100159
1.04E+02,1.03E+02,106.5380859,102.5,112.6576541,114.4001835,99.39730835
9.30E+01,8.99E+01,87.79458618,114,122.6927163,120.5044251,82.13687897
8.50E+01,8.14E+01,77.60417175,102.5,104.3656627,99.98901912,81.43219757
7.50E+01,7.68E+01,73.09338379,91,97.40065104,88.84883398,89.07650757
7.50E+01,7.34E+01,75.14147186,86,84.28995093,80.65358248,79.40439606
6.60E+01,6.23E+01,63.09416962,80,83.00203091,81.6033001,64.0995636
6.60E+01,5.86E+01,62.85186386,80,76.10858693,71.97251737,63.49230957
8.20E+01,8.33E+01,85.38967896,72,71.58993373,70.05392223,98.16837311
1.04E+02,1.09E+02,109.5610199,67,64.33346339,66.52224091,106.2933807
1.18E+02,1.17E+02,117.990921,89,90.38830819,89.46017582,107.9062271
1.40E+02,1.35E+02,136.5003662,112,108.9016007,109.6097369,139.8047791
1.58E+02,1.45E+02,147.8049622,126,121.8404474,120.9655186,150.3106995
1.79E+02,1.66E+02,166.8127441,144,139.5087578,140.5731448,169.0027771
1.82E+02,1.77E+02,174.6549072,165,162.1373058,160.4976157,188.7778015
1.89E+02,2.09E+02,205.6736145,178,171.9174175,181.4955947,236.0380707
2.20E+02,2.54E+02,260.2406006,184,178.3090932,186.3472093,276.0800476
2.45E+02,2.74E+02,275.5737915,190,183.572075,195.5749702,288.9260864
2.55E+02,2.70E+02,261.0509033,218,215.2965506,223.8824461,261.1886902
2.84E+02,3.01E+02,260.0112305,247,247.3067106,247.8596737,279.3298645
3.26E+02,3.17E+02,295.7009583,263,252.7677088,257.9300505,312.4598999
3.01E+02,2.74E+02,254.9298706,280,272.875488,283.6723731,261.7738647
2.89E+02,2.59E+02,242.1017303,333,329.6323461,322.722483,260.8522949
2.69E+02,2.41E+02,238.5834808,297,292.0348188,298.6655883,248.4930878
2.49E+02,2.20E+02,230.922287,297,284.5206539,286.5459058,197.6026306
2.32E+02,2.09E+02,210.2792358,253,264.4548872,267.2369137,204.5157166
2.22E+02,2.03E+02,193.0736389,263,231.6600279,236.9792942,212.3248901
2.17E+02,2.05E+02,208.8746033,213,216.6591938,220.2705822,223.141571
2.15E+02,2.03E+02,201.8993835,218,195.2622697,211.2988263,216.7982483
2.43E+02,2.42E+02,241.012558,218,215.3993134,223.4219929,228.1951599
2.24E+02,2.16E+02,208.3106079,218,207.3711442,205.613684,204.5811157
2.36E+02,2.24E+02,232.6377106,235,207.1781482,221.3867919,230.9025269
2.56E+02,2.43E+02,267.3560791,218,193.3985329,213.7303692,243.3636322
2.72E+02,2.56E+02,280.7080688,227,234.431889,242.3146346,265.2529602
2.66E+02,2.45E+02,251.6369781,263,254.9258582,259.5900009,251.617157
2.80E+02,2.74E+02,281.6064453,280,257.158439,265.4609799,272.217041
3.20E+02,3.09E+02,309.4602661,263,268.5862532,268.855579,312.1963196
3.64E+02,3.45E+02,346.7366943,280,271.4379293,277.8269789,335.3284912
3.83E+02,3.52E+02,377.6350403,319,302.8294416,310.5780137,353.7066956
4.02E+02,3.69E+02,358.5433655,350,352.5443677,358.8573701,380.2179871
3.96E+02,3.37E+02,350.1864624,361,356.1765533,358.8276205,367.9081726
4.19E+02,3.97E+02,379.9569092,361,379.0095547,384.9064732,414.2616882
4.32E+02,3.64E+02,408.2242432,361,361.8995377,384.0912479,406.5649414
4.32E+02,3.89E+02,387.2514343,397.5,391.5061248,409.1240021,369.8738403
4.06E+02,3.55E+02,370.5682068,417.5,424.2035956,423.8643076,347.8529968
3.88E+02,3.33E+02,349.7253418,417.5,433.5247983,418.7198085,338.7846985
3.68E+02,3.38E+02,329.4085083,397.5,387.4822045,395.0680487,313.2589111
3.55E+02,3.10E+02,328.5285339,361,357.2264693,378.5895824,303.6772156
3.49E+02,3.21E+02,305.1409912,350,345.0424429,364.2307182,287.6038818
3.53E+02,3.22E+02,307.2182312,350,336.7599704,351.4400613,293.8446655
3.45E+02,3.04E+02,314.4825745,350,334.4961854,344.7810278,300.8023987
3.41E+02,3.08E+02,305.5839233,350,355.2541717,354.6343766,309.7553406
3.37E+02,3.16E+02,309.1308594,312,327.1112236,342.1689377,297.3545837
3.42E+02,3.28E+02,349.0133667,312,312.0951158,321.481181,314.8947754
3.42E+02,3.07E+02,316.9970398,333,328.6306501,334.2592074,310.8603516
3.34E+02,2.98E+02,295.6990356,312,311.666999,321.5618803,292.4821777
3.37E+02,2.89E+02,317.7865601,201,319.6951682,332.8315723,296.0222168
3.43E+02,3.12E+02,309.7886963,333,329.6323461,335.9565517,305.5385437
3.50E+02,3.17E+02,325.1443481,201,308.9753992,313.8449677,308.4204407
3.64E+02,3.45E+02,348.1257935,333,327.743505,340.3581816,332.0229492
3.73E+02,3.25E+02,340.2889404,350,352.5443677,342.3532879,307.734436
3.85E+02,3.42E+02,343.1894531,350,349.5665805,350.8593209,338.5007019
3.98E+02,3.71E+02,369.6583252,397.5,358.7812482,349.0252056,378.749939
4.30E+02,4.13E+02,426.6122742,397.5,369.5433291,368.4127029,408.2932129
4.42E+02,4.41E+02,450.4023438,397.5,377.8799891,382.7902918,447.5194397
4.43E+02,4.25E+02,438.1602478,417.5,433.5247983,415.4857367,419.3224487
4.38E+02,3.88E+02,392.8647461,417.5,429.3694047,424.5199799,371.3097534
4.20E+02,3.65E+02,371.3170471,417.5,412.8674973,425.3323166,373.1976013
4.54E+02,4.16E+02,430.1354675,417.5,416.7089186,418.3105006,427.5617676
4.30E+02,3.82E+02,399.1793518,397.5,390.5044287,410.0629466,369.5180359
3.96E+02,3.52E+02,365.0161743,417.5,409.3185115,431.4918249,330.0333862
